id,severity,confidence,area,file,line,title,why_it_matters,suggested_fix,source
SM-AUD-0576,P2,static,numeric-cast,semantic-memory/src/search.rs,409,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0577,P2,static,numeric-cast,semantic-memory/src/search.rs,429,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0578,P2,static,numeric-cast,semantic-memory/src/search.rs,457,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0579,P2,static,numeric-cast,semantic-memory/src/search.rs,504,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0580,P2,static,numeric-cast,semantic-memory/src/search.rs,633,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0581,P2,static,hashmap-order,semantic-memory/src/search.rs,755,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0582,P2,static,hashmap-order,semantic-memory/src/search.rs,962,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0583,P2,static,hashmap-order,semantic-memory/src/search.rs,964,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0584,P2,static,hashmap-order,semantic-memory/src/search.rs,966,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0585,P2,static,hashmap-order,semantic-memory/src/search.rs,968,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0586,P2,static,numeric-cast,semantic-memory/src/search.rs,971,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0587,P2,static,numeric-cast,semantic-memory/src/search.rs,1061,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0588,P2,static,hashmap-order,semantic-memory/src/search.rs,1109,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0589,P2,static,hashmap-order,semantic-memory/src/search.rs,1173,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0590,P2,static,numeric-cast,semantic-memory/src/search.rs,1232,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0591,P2,static,hashmap-order,semantic-memory/src/search.rs,1255,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0592,P2,static,hashmap-order,semantic-memory/src/search.rs,1321,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0593,P2,static,runtime-clock,semantic-memory/src/store_support.rs,102,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0594,P2,static,numeric-cast,semantic-memory/tests/db_tests.rs,32,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0595,P1,static,zip-truncate,semantic-memory/tests/db_tests.rs,36,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0596,P1,static,dynamic-sql,semantic-memory/tests/import_ugly_cases.rs,33,Dynamic SQL construction should be whitelisted,Identifier or limit formatting is safe only if all inputs are trusted and bounded.,Use whitelisted enums for identifiers and bind parameters for values.,pattern:dynamic-sql
SM-AUD-0597,P2,static,numeric-cast,semantic-memory/tests/knowledge_tests.rs,538,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0598,P1,static,zip-truncate,semantic-memory/tests/knowledge_tests.rs,555,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0599,P1,static,zip-truncate,semantic-memory/tests/quantization.rs,9,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0600,P2,static,numeric-cast,semantic-memory/tests/quantization.rs,29,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0601,P2,static,numeric-cast,semantic-memory/tests/quantization.rs,30,Unchecked numeric cast should be audited,"Numeric casts can truncate, wrap, or lose precision if values are config/user/data derived.","Prefer TryFrom, checked conversion, or explicit range assertion.",pattern:numeric-cast
SM-AUD-0602,P1,static,zip-truncate,semantic-memory/tests/quantization.rs,46,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0603,P1,static,zip-truncate,semantic-memory/tests/quantization.rs,68,zip iteration can silently truncate mismatched collections,"zip stops at the shorter collection, which is dangerous for batch write/update paths.",Pre-check lengths before zip unless truncation is intentional and documented.,pattern:zip-truncate
SM-AUD-0604,P2,static,runtime-clock,semantic-memory/tests/search_tests.rs,672,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0605,P2,static,runtime-clock,semantic-memory-forge/src/bundle.rs,351,Runtime clock use affects replay/determinism,Wall-clock timestamps make tests/replay/ranking less deterministic.,Inject a clock or document that this path is intentionally real-time.,pattern:runtime-clock
SM-AUD-0606,P2,static,hashmap-order,stack-ids/src/digest.rs,234,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0607,P2,static,hashmap-order,stack-ids/src/digest.rs,275,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
SM-AUD-0608,P2,static,hashmap-order,stack-ids/src/digest.rs,279,HashMap order should be audited in deterministic surfaces,HashMap iteration order is nondeterministic and can affect receipts/scores if not sorted before output.,Sort before output or use BTreeMap where deterministic ordering matters.,pattern:hashmap-order
